date,time,open,high,low,close,volume
2020.01.02,0:00,1.12132,1.12143,1.11635,1.11712,30723
2020.01.03,0:00,1.11708,1.11797,1.1125,1.11558,39130
2020.01.05,0:03,1.11646,1.11661,1.11582,1.11592,401
2020.01.06,0:00,1.11592,1.12054,1.11571,1.11952,32384
2020.01.07,0:00,1.11952,1.11975,1.11335,1.11473,36476
2020.01.08,0:00,1.11473,1.11681,1.11016,1.11095,50285
2020.01.09,0:00,1.11097,1.11203,1.10923,1.11064,31986
2020.01.10,0:00,1.11064,1.11291,1.1085,1.11212,29649
2020.01.12,0:03,1.11162,1.11209,1.11128,1.11167,475
2020.01.13,0:00,1.11164,1.11469,1.11127,1.11353,26136
2020.01.14,0:00,1.11353,1.11444,1.11042,1.11264,31696
2020.01.15,0:00,1.11263,1.11633,1.11185,1.11515,29658
2020.01.16,0:00,1.11515,1.11726,1.11278,1.11367,29753
2020.01.17,0:00,1.11367,1.11425,1.10862,1.10893,27620
2020.01.19,0:03,1.1092,1.10931,1.10888,1.10908,1007
2020.01.20,0:00,1.10908,1.11024,1.10766,1.10969,17998
2020.01.21,0:00,1.10969,1.1118,1.10809,1.10828,29302
2020.01.22,0:00,1.10828,1.10983,1.10701,1.10925,30012
2020.01.23,0:00,1.10925,1.11087,1.10363,1.10554,37764
2020.01.24,0:00,1.10554,1.10617,1.10196,1.10255,32217
2020.01.26,0:03,1.10295,1.10321,1.1025,1.103,1215
2020.01.27,0:00,1.10299,1.10375,1.10096,1.10179,33173
2020.01.28,0:00,1.10178,1.10251,1.09977,1.10218,28593
2020.01.29,0:00,1.10218,1.10277,1.09922,1.10099,27948
2020.01.30,0:00,1.10103,1.10393,1.10068,1.10314,34442
2020.01.31,0:00,1.10315,1.10951,1.10168,1.10943,37144
2020.02.02,0:03,1.10907,1.10927,1.10821,1.10839,1085
2020.02.03,0:00,1.10839,1.10906,1.10349,1.1059,34776
2020.02.04,0:00,1.1059,1.10642,1.10327,1.10443,32761
2020.02.05,0:00,1.10443,1.10478,1.09935,1.09995,33164
2020.02.06,0:00,1.09995,1.10138,1.09643,1.09807,28863
2020.02.07,0:00,1.09807,1.09849,1.09418,1.0943,38142
2020.02.09,0:03,1.09424,1.09449,1.09422,1.09435,459
2020.02.10,0:00,1.09435,1.09574,1.09076,1.09105,28618
2020.02.11,0:00,1.09105,1.09247,1.08912,1.09188,30631
2020.02.12,0:00,1.09189,1.09255,1.08651,1.08717,31298
2020.02.13,0:00,1.08717,1.08887,1.08339,1.08399,34291
2020.02.14,0:00,1.08399,1.08612,1.08272,1.08301,28565
2020.02.16,0:03,1.08397,1.08415,1.08351,1.08377,1123
2020.02.17,0:00,1.08379,1.08509,1.08291,1.08367,20770
2020.02.18,0:00,1.08367,1.08372,1.07852,1.07942,34423
2020.02.19,0:00,1.07942,1.08117,1.07821,1.08075,33320
2020.02.20,0:00,1.08076,1.08211,1.07775,1.07868,41202
2020.02.21,0:00,1.07867,1.08634,1.07839,1.08474,39494
2020.02.23,0:03,1.0825,1.08338,1.08106,1.08287,2193
2020.02.24,0:00,1.08287,1.0872,1.08049,1.08512,53695
2020.02.25,0:00,1.08512,1.08901,1.083,1.08806,60390
2020.02.26,0:00,1.08803,1.09087,1.08549,1.08823,60556
2020.02.27,0:00,1.08823,1.10066,1.08794,1.10026,76468
2020.02.28,0:00,1.10025,1.10531,1.09508,1.10293,96660
2020.03.01,0:03,1.10407,1.10485,1.10374,1.10445,690
2020.03.02,0:00,1.10447,1.11845,1.10362,1.11382,86560
2020.03.03,0:00,1.11382,1.1213,1.10951,1.11687,80335
2020.03.04,0:00,1.11686,1.11875,1.10953,1.11331,63681
2020.03.05,0:00,1.11331,1.12447,1.11195,1.12302,61436
2020.03.06,0:00,1.12302,1.13546,1.12113,1.12901,92781
2020.03.08,0:03,1.13469,1.13944,1.13397,1.13867,4358
2020.03.09,0:00,1.13867,1.14964,1.13558,1.14377,185705
2020.03.10,0:00,1.14378,1.1438,1.12743,1.13079,189824
2020.03.11,0:00,1.13079,1.13662,1.125,1.12585,129148
2020.03.12,0:00,1.12585,1.13332,1.10554,1.11763,175110
2020.03.13,0:00,1.11762,1.12211,1.10549,1.11025,163564
2020.03.15,0:03,1.11886,1.11989,1.11401,1.11569,8692
2020.03.16,0:00,1.11577,1.12364,1.10846,1.11674,199767
2020.03.17,0:00,1.11674,1.1189,1.0955,1.10154,177294
2020.03.18,0:00,1.10159,1.1045,1.08016,1.09323,202408
2020.03.19,0:00,1.09334,1.09817,1.06535,1.06641,219244
2020.03.20,0:00,1.06645,1.08309,1.06375,1.06935,242479
2020.03.22,0:03,1.06937,1.07009,1.06355,1.0659,5132
2020.03.23,0:00,1.06589,1.08274,1.06578,1.07449,217686
2020.03.24,0:00,1.07459,1.0888,1.07436,1.08112,172238
2020.03.25,0:00,1.08112,1.08939,1.07601,1.08811,168462
2020.03.26,0:00,1.08811,1.10586,1.08743,1.10343,147983
2020.03.27,0:00,1.10349,1.1147,1.09533,1.11431,137642
2020.03.29,0:03,1.11159,1.11288,1.1108,1.11205,700
2020.03.30,0:00,1.1121,1.11439,1.10099,1.10405,110083
2020.03.31,0:00,1.10415,1.10501,1.09266,1.10286,131883
2020.04.01,0:00,1.10288,1.10371,1.09027,1.09451,102984
2020.04.02,0:00,1.09454,1.09643,1.08205,1.08518,104485
2020.04.03,0:00,1.0852,1.08584,1.07727,1.08127,93163
2020.04.05,0:03,1.08088,1.08191,1.08073,1.08099,339
2020.04.06,0:00,1.081,1.08354,1.07682,1.07934,95079
2020.04.07,0:00,1.07935,1.09259,1.07834,1.08898,89547
2020.04.08,0:00,1.08906,1.0902,1.08298,1.08556,78717
2020.04.09,0:00,1.08556,1.09515,1.08409,1.09252,82358
2020.04.10,0:00,1.09252,1.09522,1.09194,1.09347,44409
2020.04.12,0:03,1.09428,1.09444,1.09282,1.09409,277
2020.04.13,0:00,1.09409,1.09676,1.08925,1.0905,92606
2020.04.14,0:00,1.0905,1.09907,1.0905,1.0982,110952
2020.04.15,0:00,1.0982,1.09895,1.08562,1.09079,99629
2020.04.16,0:00,1.09079,1.09111,1.08166,1.08604,126083
2020.04.17,0:00,1.08604,1.08925,1.08119,1.08739,121198
2020.04.19,0:03,1.08625,1.08784,1.08625,1.0872,2632
2020.04.20,0:00,1.0872,1.08965,1.08411,1.08686,91546
2020.04.21,0:00,1.08686,1.08801,1.08164,1.08556,108932
2020.04.22,0:00,1.08556,1.08851,1.08032,1.08225,80632
2020.04.23,0:00,1.08225,1.08466,1.0756,1.07771,123435
2020.04.24,0:00,1.07771,1.08257,1.07269,1.08244,99527
2020.04.26,0:03,1.08208,1.08225,1.08195,1.08215,349
2020.04.27,0:00,1.08215,1.08602,1.08112,1.08294,97000
2020.04.28,0:00,1.08294,1.08883,1.08096,1.08211,75806
2020.04.29,0:00,1.08213,1.08855,1.08199,1.08737,74569
2020.04.30,0:00,1.08737,1.09724,1.08328,1.09507,84466
2020.05.01,0:00,1.09507,1.1018,1.09343,1.09802,55002
2020.05.03,0:03,1.09684,1.09743,1.09658,1.09704,381
2020.05.04,0:00,1.09705,1.09736,1.08956,1.09002,54844
2020.05.05,0:00,1.08999,1.09257,1.08257,1.08414,58272
2020.05.06,0:00,1.08414,1.08436,1.07818,1.07968,53894
2020.05.07,0:00,1.07947,1.08381,1.07664,1.08312,60920
2020.05.08,0:00,1.08307,1.08755,1.0815,1.08386,47881
2020.05.10,0:03,1.0824,1.08358,1.08233,1.08325,396
2020.05.11,0:00,1.08325,1.08503,1.08005,1.08073,49580
2020.05.12,0:00,1.08073,1.08852,1.07843,1.08467,54215
2020.05.13,0:00,1.08469,1.08963,1.08115,1.08206,58765
2020.05.14,0:00,1.08203,1.08238,1.07748,1.08064,53158
2020.05.15,0:00,1.08064,1.08505,1.07888,1.08187,50019
2020.05.17,0:03,1.08014,1.08207,1.08014,1.08158,546
2020.05.18,0:00,1.08152,1.09269,1.07998,1.0915,49275
2020.05.19,0:00,1.09149,1.09759,1.09021,1.09208,50752
2020.05.20,0:00,1.09209,1.09989,1.09187,1.09771,46435
2020.05.21,0:00,1.098,1.10082,1.09372,1.09471,46372
2020.05.22,0:00,1.09476,1.09536,1.08852,1.09022,42388
2020.05.24,0:03,1.08953,1.08988,1.08938,1.08955,337
2020.05.25,0:00,1.08955,1.09144,1.08706,1.08926,26819
2020.05.26,0:00,1.08926,1.09958,1.08919,1.09752,46958
2020.05.27,0:00,1.09752,1.10306,1.09339,1.10052,71913
2020.05.28,0:00,1.10052,1.10934,1.09917,1.10785,64236
2020.05.29,0:00,1.10789,1.1145,1.10698,1.11076,76038
2020.05.31,0:03,1.1115,1.11184,1.11121,1.11128,394
2020.06.01,0:00,1.11126,1.11536,1.11003,1.11311,61636
2020.06.02,0:00,1.11314,1.11957,1.11151,1.11697,69281
2020.06.03,0:00,1.11697,1.12576,1.11665,1.12349,77749
2020.06.04,0:00,1.12349,1.13621,1.11947,1.13353,81326
2020.06.05,0:00,1.13358,1.13837,1.12782,1.12874,78467
2020.06.07,0:03,1.12932,1.13064,1.12922,1.12963,733
2020.06.08,0:00,1.12963,1.13195,1.12682,1.12904,63083
2020.06.09,0:00,1.12904,1.13635,1.12409,1.13354,71984
2020.06.10,0:00,1.13354,1.14222,1.13215,1.13753,78037
2020.06.11,0:00,1.13753,1.14035,1.12886,1.12929,101502
2020.06.12,0:00,1.12924,1.13402,1.12125,1.12604,93397
2020.06.14,0:03,1.12356,1.1247,1.12341,1.12414,627
2020.06.15,0:00,1.12414,1.13323,1.12263,1.13249,90133
2020.06.16,0:00,1.13248,1.13531,1.12276,1.12605,81050
2020.06.17,0:00,1.12605,1.12939,1.1207,1.12424,76274
2020.06.18,0:00,1.12424,1.12612,1.11854,1.12029,72418
2020.06.19,0:00,1.12031,1.12542,1.11681,1.11765,66978
2020.06.21,0:03,1.11819,1.11874,1.118,1.11823,387
2020.06.22,0:00,1.11811,1.12697,1.11684,1.1262,56798
2020.06.23,0:00,1.1262,1.13483,1.1233,1.13078,72702
2020.06.24,0:00,1.13078,1.13257,1.12483,1.1256,60344
2020.06.25,0:00,1.12559,1.12595,1.11902,1.12164,54291
2020.06.26,0:00,1.12164,1.12391,1.11951,1.12179,40027
2020.06.28,0:03,1.12146,1.12275,1.12146,1.12237,431
2020.06.29,0:00,1.12237,1.12876,1.1217,1.12402,42601
2020.06.30,0:00,1.12404,1.12616,1.11909,1.12323,48434
2020.07.01,0:00,1.12322,1.12749,1.11847,1.12496,46039
2020.07.02,0:00,1.12496,1.13025,1.12231,1.12385,45282
2020.07.03,0:00,1.12385,1.12524,1.12192,1.12482,39294
2020.07.05,0:03,1.1243,1.12461,1.12406,1.12455,286
2020.07.06,0:00,1.12455,1.13455,1.12429,1.13097,43895
2020.07.07,0:00,1.13097,1.13323,1.12587,1.12745,46833
2020.07.08,0:00,1.12745,1.13515,1.12621,1.13315,46382
2020.07.09,0:00,1.13315,1.13706,1.12801,1.12844,53465
2020.07.10,0:00,1.12842,1.13247,1.12548,1.12965,43280
2020.07.12,0:03,1.13015,1.13055,1.13015,1.13041,325
2020.07.13,0:00,1.13034,1.13748,1.13008,1.13449,46411
2020.07.14,0:00,1.1345,1.14085,1.1325,1.14021,54213
2020.07.15,0:00,1.14021,1.14518,1.1391,1.14117,46040
2020.07.16,0:00,1.14107,1.14419,1.13703,1.13819,48144
2020.07.17,0:00,1.13816,1.14437,1.13774,1.14258,35625
2020.07.19,0:03,1.14042,1.14259,1.14042,1.1419,815
2020.07.20,0:00,1.1419,1.14676,1.14021,1.14433,46348
2020.07.21,0:00,1.14433,1.15396,1.14227,1.15319,50884
2020.07.22,0:00,1.15319,1.16009,1.15066,1.15701,57647
2020.07.23,0:00,1.15701,1.16266,1.15402,1.15942,54812
2020.07.24,0:00,1.15953,1.16576,1.15813,1.16549,53021
2020.07.26,0:03,1.16431,1.16553,1.16412,1.16431,437
2020.07.27,0:00,1.1646,1.17811,1.16422,1.17494,59942
2020.07.28,0:00,1.17494,1.17735,1.16986,1.172,58895
2020.07.29,0:00,1.172,1.18059,1.1714,1.17913,58013
2020.07.30,0:00,1.17913,1.1848,1.17307,1.18412,62447
2020.07.31,0:00,1.18409,1.19086,1.17613,1.17713,74488
2020.08.02,0:03,1.17697,1.17781,1.1768,1.1776,370
2020.08.03,0:00,1.1776,1.17966,1.16957,1.176,57807
2020.08.04,0:00,1.17599,1.1806,1.17212,1.17965,55031
2020.08.05,0:00,1.17965,1.19047,1.17929,1.1865,54479
2020.08.06,0:00,1.1865,1.1916,1.18178,1.18757,64220
2020.08.07,0:00,1.18786,1.18827,1.1755,1.17854,61013
2020.08.09,0:03,1.17864,1.17892,1.17816,1.17846,260
2020.08.10,0:00,1.17846,1.18006,1.17357,1.17375,42935
2020.08.11,0:00,1.17378,1.18074,1.1722,1.17402,58985
2020.08.12,0:00,1.17402,1.18165,1.17109,1.17828,58558
2020.08.13,0:00,1.17844,1.1864,1.17837,1.18134,52701
2020.08.14,0:00,1.18135,1.18503,1.17814,1.18413,41609
2020.08.16,0:03,1.18377,1.18432,1.18285,1.18424,505
2020.08.17,0:00,1.18412,1.1881,1.18286,1.1873,40160
2020.08.18,0:00,1.18729,1.19656,1.18684,1.19304,50377
2020.08.19,0:00,1.19304,1.19526,1.18301,1.18413,55813
2020.08.20,0:00,1.18413,1.18685,1.1802,1.18608,57460
2020.08.21,0:00,1.18608,1.18827,1.17542,1.17964,52317
2020.08.23,0:03,1.17929,1.17993,1.17888,1.17949,432
2020.08.24,0:00,1.17949,1.18496,1.17841,1.17901,42829
2020.08.25,0:00,1.17902,1.18436,1.1784,1.18333,47606
2020.08.26,0:00,1.18333,1.18391,1.17721,1.18298,44204
2020.08.27,0:00,1.18296,1.19013,1.17621,1.1819,66637
2020.08.28,0:00,1.1819,1.19196,1.1811,1.19055,61734
2020.08.30,0:03,1.19036,1.19097,1.18992,1.19068,415
2020.08.31,0:00,1.19068,1.1966,1.18839,1.19386,50161
2020.09.01,0:00,1.19386,1.20108,1.19011,1.1915,58937
2020.09.02,0:00,1.1915,1.19285,1.1822,1.18538,53793
2020.09.03,0:00,1.1854,1.18645,1.17887,1.18495,57357
2020.09.04,0:00,1.18495,1.18652,1.17808,1.18394,57729
2020.09.06,0:03,1.18458,1.18467,1.1834,1.18398,529
2020.09.07,0:00,1.18398,1.18485,1.18111,1.18141,31531
2020.09.08,0:00,1.18143,1.18273,1.17654,1.17724,56970
2020.09.09,0:00,1.17719,1.18337,1.17528,1.18027,50022
2020.09.10,0:00,1.18026,1.19174,1.18004,1.18199,60735
2020.09.11,0:00,1.18194,1.18739,1.18188,1.18459,45613
2020.09.13,0:03,1.18362,1.18385,1.18352,1.18367,333
2020.09.14,0:00,1.18396,1.1888,1.18321,1.18651,37652
2020.09.15,0:00,1.18651,1.19004,1.18393,1.18479,38697
2020.09.16,0:00,1.18479,1.18826,1.17873,1.1814,53106
2020.09.17,0:00,1.18142,1.18523,1.17374,1.18438,58538
2020.09.18,0:00,1.18438,1.18703,1.18258,1.18413,45334
2020.09.20,0:03,1.18455,1.18489,1.184,1.18416,458
2020.09.21,0:00,1.18416,1.18717,1.17316,1.17691,54665
2020.09.22,0:00,1.17681,1.17714,1.16916,1.17056,54303
2020.09.23,0:00,1.17057,1.17189,1.16511,1.16605,53686
2020.09.24,0:00,1.16605,1.16868,1.16264,1.16693,53766
2020.09.25,0:00,1.16693,1.16849,1.16122,1.16296,45549
2020.09.27,0:03,1.16222,1.16282,1.16222,1.16266,433
2020.09.28,0:00,1.16266,1.16799,1.16151,1.16635,39303
2020.09.29,0:00,1.16635,1.17455,1.16626,1.17393,42492
2020.09.30,0:00,1.17393,1.17547,1.16846,1.17232,58003
2020.10.01,0:00,1.17232,1.17694,1.17171,1.1747,57627
2020.10.02,0:00,1.1745,1.17478,1.16957,1.17165,64721
2020.10.04,0:03,1.17131,1.17153,1.17053,1.17118,539
2020.10.05,0:00,1.17118,1.17974,1.17085,1.17808,41870
2020.10.06,0:00,1.17806,1.18076,1.17303,1.17328,50824
2020.10.07,0:00,1.17327,1.17818,1.17248,1.17639,46576
2020.10.08,0:00,1.17645,1.17816,1.17324,1.17583,39305
2020.10.09,0:00,1.17583,1.18304,1.17576,1.18293,39556
2020.10.11,0:03,1.18173,1.18236,1.18119,1.18125,489
2020.10.12,0:00,1.18125,1.18265,1.17866,1.18127,34627
2020.10.13,0:00,1.18127,1.18152,1.17305,1.17445,40467
2020.10.14,0:00,1.17445,1.17712,1.17195,1.17478,42098
2020.10.15,0:00,1.17471,1.17576,1.16882,1.1709,46877
2020.10.16,0:00,1.1709,1.1746,1.16939,1.1716,41112
2020.10.18,0:03,1.17195,1.17208,1.17155,1.1718,341
2020.10.19,0:00,1.1718,1.17936,1.1703,1.17663,38903
2020.10.20,0:00,1.17663,1.18407,1.17598,1.18227,38273
2020.10.21,0:00,1.18227,1.18806,1.18214,1.18618,47571
2020.10.22,0:00,1.18618,1.18667,1.18114,1.18199,42154
2020.10.23,0:00,1.18205,1.18646,1.17867,1.18598,39760
2020.10.25,0:03,1.18551,1.18554,1.18411,1.18417,1631
2020.10.26,0:00,1.18419,1.18504,1.18031,1.18071,40683
2020.10.27,0:00,1.18073,1.18387,1.17696,1.178,38145
2020.10.28,0:00,1.178,1.17879,1.17178,1.17483,47529
2020.10.29,0:00,1.17483,1.17586,1.16499,1.16695,50892
2020.10.30,0:00,1.16695,1.1704,1.16398,1.16462,49666
2020.11.01,0:03,1.16468,1.16495,1.1643,1.16435,430
2020.11.02,0:00,1.16435,1.16556,1.16221,1.16392,42859
2020.11.03,0:00,1.16392,1.17396,1.1637,1.17271,38580
2020.11.04,0:00,1.17272,1.17704,1.16019,1.17206,91689
2020.11.05,0:00,1.17206,1.18598,1.17108,1.18213,85008
2020.11.06,0:00,1.18215,1.18909,1.17954,1.18746,79630
2020.11.08,0:03,1.18873,1.1889,1.18854,1.18879,365
2020.11.09,0:00,1.18879,1.192,1.17951,1.18171,103118
2020.11.10,0:00,1.18171,1.18432,1.17798,1.18182,87877
2020.11.11,0:00,1.18182,1.18328,1.17455,1.17766,53543
2020.11.12,0:00,1.17766,1.18231,1.17586,1.18056,56702
2020.11.13,0:00,1.18055,1.18372,1.17989,1.18326,44483
2020.11.15,0:03,1.184,1.18404,1.1827,1.18368,473
2020.11.16,0:00,1.18367,1.18688,1.18141,1.18557,57725
2020.11.17,0:00,1.18557,1.18939,1.18428,1.18622,43711
2020.11.18,0:00,1.18622,1.1891,1.18491,1.18509,49532
2020.11.19,0:00,1.18508,1.18825,1.18163,1.18691,53409
2020.11.20,0:00,1.18691,1.18909,1.18497,1.18587,44542
2020.11.22,0:03,1.18496,1.18589,1.18496,1.18584,469
2020.11.23,0:00,1.18587,1.19061,1.18,1.18382,49311
2020.11.24,0:00,1.18382,1.18959,1.18377,1.18918,49608
2020.11.25,0:00,1.18918,1.19298,1.18819,1.19144,56417
2020.11.26,0:00,1.19144,1.19409,1.18853,1.19094,34424
2020.11.27,0:00,1.19093,1.1963,1.19093,1.19593,37782
2020.11.29,0:03,1.196,1.19682,1.196,1.1966,471
2020.11.30,0:00,1.19659,1.20034,1.19236,1.19293,58084
2020.12.01,0:00,1.19293,1.20766,1.19289,1.20714,58719
2020.12.02,0:00,1.20714,1.21184,1.204,1.21126,69051
2020.12.03,0:00,1.21127,1.21746,1.21011,1.21429,74072
2020.12.04,0:00,1.21429,1.21773,1.211,1.21201,76428
2020.12.06,0:03,1.21299,1.213,1.21186,1.21264,630
2020.12.07,0:00,1.21266,1.21664,1.20787,1.211,77579
2020.12.08,0:00,1.21101,1.2134,1.20956,1.21048,72104
2020.12.09,0:00,1.21053,1.21474,1.20585,1.20801,72268
2020.12.10,0:00,1.20802,1.21588,1.20757,1.214,85371
2020.12.11,0:00,1.21409,1.21628,1.21054,1.21125,70687
2020.12.13,0:03,1.21366,1.21432,1.21323,1.21331,2008
2020.12.14,0:00,1.2133,1.21766,1.21156,1.2145,64178
2020.12.15,0:00,1.21451,1.21687,1.21214,1.215,65608
2020.12.16,0:00,1.21503,1.22124,1.21249,1.21973,76522
2020.12.17,0:00,1.21974,1.22729,1.21897,1.22669,66067
2020.12.18,0:00,1.22671,1.22687,1.22256,1.22542,58013
2020.12.20,0:03,1.22166,1.22342,1.22166,1.22292,441
2020.12.21,0:00,1.22274,1.22528,1.21296,1.22372,103450
2020.12.22,0:00,1.22407,1.22573,1.2152,1.2164,78748
2020.12.23,0:00,1.2164,1.22212,1.2154,1.21893,79612
2020.12.24,0:00,1.21898,1.22157,1.21774,1.21808,47341
2020.12.27,0:03,1.21696,1.21937,1.21696,1.21885,401
2020.12.28,0:00,1.21883,1.22506,1.2181,1.22083,65561
2020.12.29,0:00,1.22081,1.22749,1.22081,1.22524,55593
2020.12.30,0:00,1.22543,1.23099,1.22514,1.22964,67109
2020.12.31,0:00,1.22964,1.23093,1.22128,1.22129,57499